000.rules/020.binding/0000201_PERSONA_OS_ROOT_FILE_RULE.md | same_dir_file | missing_file | 000000_PERSONA_OS_CANONICAL_FULL.md | 000.rules/020.binding/000000_PERSONA_OS_CANONICAL_FULL.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 050.flow/110.distribution/050.flow/ | 050.flow/110.distribution/050.flow
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 050.flow/120.external_rights/050.flow/ | 050.flow/120.external_rights/050.flow
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 050.flow/130.access_license_transfer/050.flow/ | 050.flow/130.access_license_transfer/050.flow
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/050.growth/060.integration/ | 060.integration/050.growth/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/060.builder/060.integration/ | 060.integration/060.builder/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/070.visual/060.integration/ | 060.integration/070.visual/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/080.runtime_hosting/060.integration/ | 060.integration/080.runtime_hosting/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/090.snapshot/060.integration/ | 060.integration/090.snapshot/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/100.package/060.integration/ | 060.integration/100.package/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/110.distribution/060.integration/ | 060.integration/110.distribution/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/120.external_rights/060.integration/ | 060.integration/120.external_rights/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 060.integration/130.access_license_transfer/060.integration/ | 060.integration/130.access_license_transfer/060.integration
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/050.growth/070.operations/ | 070.operations/050.growth/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/060.builder/070.operations/ | 070.operations/060.builder/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/070.visual/070.operations/ | 070.operations/070.visual/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/080.runtime_hosting/070.operations/ | 070.operations/080.runtime_hosting/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/090.snapshot/070.operations/ | 070.operations/090.snapshot/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/100.package/070.operations/ | 070.operations/100.package/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/110.distribution/070.operations/ | 070.operations/110.distribution/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/120.external_rights/070.operations/ | 070.operations/120.external_rights/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 070.operations/130.access_license_transfer/070.operations/ | 070.operations/130.access_license_transfer/070.operations
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/050.growth/080.policy/ | 080.policy/050.growth/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/060.builder/080.policy/ | 080.policy/060.builder/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/070.visual/080.policy/ | 080.policy/070.visual/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/080.runtime_hosting/080.policy/ | 080.policy/080.runtime_hosting/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/090.snapshot/080.policy/ | 080.policy/090.snapshot/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/100.package/080.policy/ | 080.policy/100.package/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/100.security/ | 080.policy/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/110.distribution/080.policy/ | 080.policy/110.distribution/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/120.external_rights/080.policy/ | 080.policy/120.external_rights/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/130.access_license_transfer/080.policy/ | 080.policy/130.access_license_transfer/080.policy
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 080.policy/170.operations-support/ | 080.policy/170.operations-support
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/050.growth/090.interface/ | 090.interface/050.growth/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/060.builder/090.interface/ | 090.interface/060.builder/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/070.visual/090.interface/ | 090.interface/070.visual/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/080.runtime_hosting/090.interface/ | 090.interface/080.runtime_hosting/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/090.snapshot/090.interface/ | 090.interface/090.snapshot/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/100.package/090.interface/ | 090.interface/100.package/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/100.security/ | 090.interface/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/110.distribution/090.interface/ | 090.interface/110.distribution/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/120.external_rights/090.interface/ | 090.interface/120.external_rights/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/130.access_license_transfer/090.interface/ | 090.interface/130.access_license_transfer/090.interface
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 090.interface/170.operations-support/ | 090.interface/170.operations-support
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/050.growth/100.security/ | 100.security/050.growth/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/060.builder/100.security/ | 100.security/060.builder/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/070.visual/100.security/ | 100.security/070.visual/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/080.runtime_hosting/100.security/ | 100.security/080.runtime_hosting/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/090.snapshot/100.security/ | 100.security/090.snapshot/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/100.package/100.security/ | 100.security/100.package/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/110.distribution/100.security/ | 100.security/110.distribution/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/120.external_rights/100.security/ | 100.security/120.external_rights/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 100.security/130.access_license_transfer/100.security/ | 100.security/130.access_license_transfer/100.security
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/050.growth/110.infrastructure/ | 110.infrastructure/050.growth/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/060.builder/110.infrastructure/ | 110.infrastructure/060.builder/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/070.visual/110.infrastructure/ | 110.infrastructure/070.visual/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/080.runtime_hosting/110.infrastructure/ | 110.infrastructure/080.runtime_hosting/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/090.snapshot/110.infrastructure/ | 110.infrastructure/090.snapshot/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/100.package/110.infrastructure/ | 110.infrastructure/100.package/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/110.distribution/110.infrastructure/ | 110.infrastructure/110.distribution/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/120.external_rights/110.infrastructure/ | 110.infrastructure/120.external_rights/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 110.infrastructure/130.access_license_transfer/110.infrastructure/ | 110.infrastructure/130.access_license_transfer/110.infrastructure
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/050.growth/120.implementation/ | 120.implementation/050.growth/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/060.builder/120.implementation/ | 120.implementation/060.builder/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/070.visual/120.implementation/ | 120.implementation/070.visual/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/080.runtime_hosting/120.implementation/ | 120.implementation/080.runtime_hosting/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/090.snapshot/120.implementation/ | 120.implementation/090.snapshot/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/100.package/120.implementation/ | 120.implementation/100.package/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/110.distribution/120.implementation/ | 120.implementation/110.distribution/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/120.external_rights/120.implementation/ | 120.implementation/120.external_rights/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 120.implementation/130.access_license_transfer/120.implementation/ | 120.implementation/130.access_license_transfer/120.implementation
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/050.growth/130.development/ | 130.development/050.growth/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/060.builder/130.development/ | 130.development/060.builder/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/070.visual/130.development/ | 130.development/070.visual/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/080.runtime_hosting/130.development/ | 130.development/080.runtime_hosting/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/090.snapshot/130.development/ | 130.development/090.snapshot/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/100.package/130.development/ | 130.development/100.package/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/110.distribution/130.development/ | 130.development/110.distribution/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/120.external_rights/130.development/ | 130.development/120.external_rights/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_dir | 130.development/130.access_license_transfer/130.development/ | 130.development/130.access_license_transfer/130.development
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 000.rules/020.binding/000000_PERSONA_OS_CANONICAL_FULL.md | 000.rules/020.binding/000000_PERSONA_OS_CANONICAL_FULL.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/010.constitution/0100001_PERSONA_OS_CONSTITUTION_OVERVIEW.md | 010.constitution/010.constitution/0100001_PERSONA_OS_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/010.core/010.constitution/010.core/0100100000_PERSONA_CORE_CONSTITUTION_INDEX.md | 010.constitution/010.core/010.constitution/010.core/0100100000_PERSONA_CORE_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/010.core/010.constitution/010.core/0100100001_PERSONA_CORE_CONSTITUTION_OVERVIEW.md | 010.constitution/010.core/010.constitution/010.core/0100100001_PERSONA_CORE_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/010.core/010.constitution/010.core/0100100002_PERSONA_TRUTH_AUTHORITY_CONSTITUTION.md | 010.constitution/010.core/010.constitution/010.core/0100100002_PERSONA_TRUTH_AUTHORITY_CONSTITUTION.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/020.identity/010.constitution/020.identity/0100200000_PERSONA_IDENTITY_CONSTITUTION_INDEX.md | 010.constitution/020.identity/010.constitution/020.identity/0100200000_PERSONA_IDENTITY_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/020.identity/010.constitution/020.identity/0100200001_PERSONA_IDENTITY_CONSTITUTION_OVERVIEW.md | 010.constitution/020.identity/010.constitution/020.identity/0100200001_PERSONA_IDENTITY_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/030.state/010.constitution/030.state/0100300000_PERSONA_STATE_CONSTITUTION_INDEX.md | 010.constitution/030.state/010.constitution/030.state/0100300000_PERSONA_STATE_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/030.state/010.constitution/030.state/0100300001_PERSONA_STATE_CONSTITUTION_OVERVIEW.md | 010.constitution/030.state/010.constitution/030.state/0100300001_PERSONA_STATE_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/040.memory/010.constitution/040.memory/0100400000_PERSONA_MEMORY_CONSTITUTION_INDEX.md | 010.constitution/040.memory/010.constitution/040.memory/0100400000_PERSONA_MEMORY_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/040.memory/010.constitution/040.memory/0100400001_PERSONA_MEMORY_CONSTITUTION_OVERVIEW.md | 010.constitution/040.memory/010.constitution/040.memory/0100400001_PERSONA_MEMORY_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/050.growth/010.constitution/050.growth/0100500000_PERSONA_GROWTH_CONSTITUTION_INDEX.md | 010.constitution/050.growth/010.constitution/050.growth/0100500000_PERSONA_GROWTH_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/050.growth/010.constitution/050.growth/0100500001_PERSONA_GROWTH_CONSTITUTION_OVERVIEW.md | 010.constitution/050.growth/010.constitution/050.growth/0100500001_PERSONA_GROWTH_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/060.builder/010.constitution/060.builder/0100600000_PERSONA_BUILDER_CONSTITUTION_INDEX.md | 010.constitution/060.builder/010.constitution/060.builder/0100600000_PERSONA_BUILDER_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/060.builder/010.constitution/060.builder/0100600001_PERSONA_BUILDER_CONSTITUTION_OVERVIEW.md | 010.constitution/060.builder/010.constitution/060.builder/0100600001_PERSONA_BUILDER_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/070.visual/010.constitution/070.visual/0100700000_PERSONA_VISUAL_CONSTITUTION_INDEX.md | 010.constitution/070.visual/010.constitution/070.visual/0100700000_PERSONA_VISUAL_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/070.visual/010.constitution/070.visual/0100700001_PERSONA_VISUAL_CONSTITUTION_OVERVIEW.md | 010.constitution/070.visual/010.constitution/070.visual/0100700001_PERSONA_VISUAL_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/080.runtime_hosting/010.constitution/080.runtime_hosting/0100800000_PERSONA_RUNTIME_HOSTING_CONSTITUTION_INDEX.md | 010.constitution/080.runtime_hosting/010.constitution/080.runtime_hosting/0100800000_PERSONA_RUNTIME_HOSTING_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/080.runtime_hosting/010.constitution/080.runtime_hosting/0100800001_PERSONA_RUNTIME_HOSTING_CONSTITUTION_OVERVIEW.md | 010.constitution/080.runtime_hosting/010.constitution/080.runtime_hosting/0100800001_PERSONA_RUNTIME_HOSTING_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/090.snapshot/010.constitution/090.snapshot/0100900000_PERSONA_SNAPSHOT_CONSTITUTION_INDEX.md | 010.constitution/090.snapshot/010.constitution/090.snapshot/0100900000_PERSONA_SNAPSHOT_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/090.snapshot/010.constitution/090.snapshot/0100900001_PERSONA_SNAPSHOT_CONSTITUTION_OVERVIEW.md | 010.constitution/090.snapshot/010.constitution/090.snapshot/0100900001_PERSONA_SNAPSHOT_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/100.package/010.constitution/100.package/0101000000_PERSONA_PACKAGE_CONSTITUTION_INDEX.md | 010.constitution/100.package/010.constitution/100.package/0101000000_PERSONA_PACKAGE_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/100.package/010.constitution/100.package/0101000001_PERSONA_PACKAGE_CONSTITUTION_OVERVIEW.md | 010.constitution/100.package/010.constitution/100.package/0101000001_PERSONA_PACKAGE_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/110.distribution/010.constitution/110.distribution/0101100000_PERSONA_DISTRIBUTION_CONSTITUTION_INDEX.md | 010.constitution/110.distribution/010.constitution/110.distribution/0101100000_PERSONA_DISTRIBUTION_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/110.distribution/010.constitution/110.distribution/0101100001_PERSONA_DISTRIBUTION_CONSTITUTION_OVERVIEW.md | 010.constitution/110.distribution/010.constitution/110.distribution/0101100001_PERSONA_DISTRIBUTION_CONSTITUTION_OVERVIEW.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/120.external_rights/010.constitution/120.external_rights/0101200000_PERSONA_EXTERNAL_RIGHTS_CONSTITUTION_INDEX.md | 010.constitution/120.external_rights/010.constitution/120.external_rights/0101200000_PERSONA_EXTERNAL_RIGHTS_CONSTITUTION_INDEX.md
000000_PERSONA_OS_CANONICAL_FULL.md | root_relative | missing_file | 010.constitution/120.external_rights/010.constitution/120.external_rights/0101200001_PERSONA_EXTERNAL_RIGHTS_CONSTITUTION_OVERVIEW.md | 010.constitution/120.external_rights/010.constitution/120.external_rights/0101200001_PERSONA_EXTERNAL_RIGHTS_CONSTITUTION_OVERVIEW.md
